Tahun,Bulan,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,Piutang_Murabahah,Piutang_Istishna,Piutang_Multijasa,Piutang_Qardh,Piutang_Sewa,Pembiayaan_Mudharabah,Pembiayaan_Musyarakah,Pembiayaan_Lainnya,Salam,Agunan_yang_Diambil_Alih,Tabungan_Wadiah,Tabungan_Mudharabah,Deposito_Mudharabah,Cadangan_Kerugian_Penurunan_Nilai_1,Cadangan_Kerugian_Penurunan_Nilai_2,Liabilitas_Segera,Liabilitas_kepada_BI,Liabilitas_kepada_Bank_Lain,Pembiayaan_Diterima,Liabilitas_Lainnya,Dana_Syirkah_Temporer,Pendapatan_setelah_distribusi_bagi_hasil,Pendapatan_dari_penyaluran_dana,Beban_Operasional,Zakat,Laba_Rugi_Bersih,KPMM,NPF_Neto,NPF_Gross,ROA,BOPO,FDR,Cash_Ratio,NI,Latitude,Longitude
2019,12,PT Bank Perekonomian Rakyat Syariah Almabrur Klaten,Kab. Klaten,Provinsi Jawa Tengah,620142,19325652.0,10916502.0,0.0,554398.0,0.0,0.0,0.0,223100.0,0.0,0.0,0.0,1018.0,6676587.0,8720172.0,76242.0,153138.0,17594.0,0.0,114394.0,0.0,208129.0,0.0,1760920.0,2722382.0,1498465.0,10803.0,406863.0,29.0,8.79,,2.22,77.51,61.26,43.38,29.0,,
2019,12,PT Bank Perekonomian Rakyat Syariah Dharma Kuwera,Kab. Klaten,Provinsi Jawa Tengah,620159,45066311.0,33382216.0,0.0,515847.0,31057.0,0.0,1023072.0,1478308.0,0.0,0.0,1319058.0,2913268.0,2630474.0,16821282.0,142611.0,375376.0,276016.0,0.0,14924136.0,0.0,399634.0,0.0,3960054.0,6394950.0,3013855.0,0.0,1240136.0,19.56,6.83,,3.29,66.61,97.7,18.18,19.56,,
2019,12,PT BPRS Saka Dana Mulia,Kab. Kudus,Provinsi Jawa Tengah,620167,28459229.0,12806535.0,0.0,38842.0,26500.0,0.0,0.0,8489700.0,0.0,0.0,1015137.0,4779237.0,0.0,11647050.0,117383.0,135650.0,40187.0,0.0,8947140.0,0.0,253811.0,0.0,2537952.0,4079078.0,2870067.0,0.0,353526.0,15.52,7.87,,1.65,88.21,84.19,69.16,15.52,-6.752673980908147,111.02119203015354
2019,12,PT Bank Perekonomian Rakyat Syariah Meru Nusantara Mandiri,Kab. Magelang,Provinsi Jawa Tengah,620143,13744840.0,5802197.0,0.0,604622.0,0.0,0.0,2432000.0,627700.0,0.0,0.0,303125.0,1076096.0,2193905.0,6940107.0,39235.0,63831.0,13168.0,0.0,1017495.0,0.0,1406069.0,0.0,1062005.0,1716053.0,1171789.0,0.0,135639.0,11.21,4.14,,0.01,110.34,92.71,38.85,11.21,-7.483143805876312,110.21226325844997
2019,12,PT. BPRS Artha Mas Abadi,Kab. Pati,Provinsi Jawa Tengah,620100,36437816.0,20830533.0,0.0,57734.0,63400.0,0.0,0.0,5906300.0,0.0,0.0,82460.0,12289310.0,1138697.0,12701250.0,107815.0,254087.0,24869.0,0.0,3786155.0,1000000.0,794999.0,0.0,4876533.0,6254243.0,4340571.0,26817.0,876597.0,28.95,6.7,,3.18,79.97,78.55,58.09,28.95,-6.770220705556133,111.02002545693522
2019,12,PT Bank Perekonomian Rakyat Syariah Buana Mitra Perwira,Kab. Purbalingga,Provinsi Jawa Tengah,620083,165899152.0,98575163.0,0.0,5827383.0,1738424.0,0.0,0.0,21442047.0,0.0,0.0,1069677.0,46337701.0,11487829.0,60169120.0,692103.0,499850.0,815717.0,0.0,28588936.0,2999994.0,1460008.0,0.0,11480054.0,17644373.0,8905731.0,0.0,3099785.0,15.51,5.25,,2.76,73.56,85.29,38.7,15.51,-7.38620934652322,109.3482136658594
2019,12,PT Bank Perekonomian Rakyat Syariah Artha Amanah Ummat,Kab. Semarang,Provinsi Jawa Tengah,620116,38031315.0,20777569.0,0.0,1055584.0,16760.0,0.0,0.0,4972458.0,0.0,0.0,0.0,737620.0,5380430.0,17003600.0,127425.0,296526.0,38922.0,0.0,7213739.0,2388791.0,445103.0,0.0,2911082.0,5239936.0,2731914.0,15960.0,593804.0,16.65,3.77,,1.79,81.26,116.0,29.1,16.65,-7.138606830428244,110.40957996108703
2019,12,PT Bank Perekonomian Rakyat Syariah Sukowati Sragen (Perseroda),Kab. Sragen,Provinsi Jawa Tengah,620124,212268719.0,118115783.0,0.0,30351683.0,232991.0,0.0,1994015.0,15050133.0,0.0,0.0,2097857.0,27951494.0,12481006.0,94392995.0,1335052.0,782967.0,6201725.0,0.0,37602269.0,7500000.0,2816507.0,0.0,18975144.0,31394874.0,14033259.0,0.0,4915495.0,29.99,6.05,,3.38,79.93,108.95,73.92,29.99,,
2019,12,PT Bank Perekonomian Rakyat Syariah Insan Madani,Kab. Sukoharjo,Provinsi Jawa Tengah,620154,51160339.0,19771087.0,0.0,0.0,0.0,0.0,500000.0,17745286.0,0.0,0.0,0.0,2561914.0,1784142.0,30939372.0,175198.0,54325.0,225327.0,0.0,4500000.0,0.0,2144638.0,0.0,3101195.0,6357830.0,2980372.0,0.0,723513.0,48.4,11.24,,1.69,78.91,95.53,11.8,48.4,-7.980423788495279,112.63614303338588
2019,12,PT BPRS Artha Surya Barokah,Kota Semarang,Provinsi Jawa Tengah,620084,141084966.0,56027365.0,0.0,2102724.0,281566.0,0.0,804784.0,32468711.0,0.0,0.0,3516742.0,40551956.0,495921.0,74029841.0,522088.0,1509185.0,643780.0,0.0,6410849.0,0.0,6909185.0,0.0,10469853.0,16409286.0,12495900.0,94640.0,2867294.0,18.55,5.44,,3.0,76.62,79.67,29.82,18.55,-6.992447596736079,110.42988872705932
2019,12,PT BPRS Bina Finansia,Kota Semarang,Provinsi Jawa Tengah,620102,30003512.0,22834346.0,0.0,1489254.0,0.0,0.0,0.0,1240813.0,0.0,0.0,251765.0,0.0,8230350.0,16772061.0,118368.0,1754605.0,0.0,0.0,1823326.0,0.0,794831.0,0.0,3132197.0,5324056.0,4716008.0,0.0,-1596508.0,12.11,11.34,,-5.23,151.35,86.12,8.83,12.11,-6.984027795058197,110.415867283899
2019,12,PT Bank Perekonomian Rakyat Syariah Kedung Arto,Kota Semarang,Provinsi Jawa Tengah,620191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.984249050778415,110.4263886103255
2019,12,PT. BPRS Mitra Harmoni Kota Semarang,Kota Semarang,Provinsi Jawa Tengah,620151,37716154.0,26713229.0,0.0,539179.0,0.0,0.0,4784000.0,0.0,0.0,0.0,0.0,2198252.0,3889810.0,12798400.0,114825.0,701281.0,644838.0,0.0,10502587.0,0.0,122270.0,0.0,3491916.0,5827603.0,3927999.0,0.0,415461.0,23.07,5.63,,1.41,92.46,109.01,32.22,23.07,-6.989034701457653,110.42390375172975
2019,12,PT Bank Perekonomian Rakyat Syariah Central Syariah Utama,Kota Surakarta/Solo,Provinsi Jawa Tengah,620137,21887932.0,13303776.0,0.0,2786679.0,171068.0,24876.0,0.0,113363.0,0.0,0.0,68194.0,997035.0,67821.0,9604000.0,75887.0,426769.0,205706.0,0.0,9195026.0,0.0,5542.0,0.0,2112234.0,4045002.0,3313862.0,0.0,-1059388.0,14.56,23.18,,-4.63,146.0,164.59,8.49,14.56,-7.583455291786536,110.81861293442316
2019,12,PT Bank Perekonomian Rakyat Syariah Dana Amanah Surakarta,Kota Surakarta/Solo,Provinsi Jawa Tengah,620125,41891968.0,18586406.0,65111.0,11690898.0,0.0,0.0,207875.0,3263347.0,0.0,0.0,669246.0,4355631.0,20491.0,11260875.0,214681.0,504606.0,27524.0,0.0,21214564.0,0.0,137062.0,0.0,3068451.0,5649757.0,2871328.0,0.0,559975.0,15.06,9.68,,1.61,81.97,216.24,10.56,15.06,-7.582281788876442,110.82735174142871
2019,12,PT Bank Perekonomian Rakyat Syariah Dana Mulia,Kota Surakarta/Solo,Provinsi Jawa Tengah,620122,49721239.0,28854246.0,0.0,10031149.0,32720.0,0.0,0.0,1084752.0,0.0,0.0,0.0,5634239.0,11274521.0,19732765.0,170877.0,502585.0,40972.0,0.0,6096023.0,0.0,1508016.0,0.0,4708359.0,7478114.0,3793272.0,23750.0,1298457.0,17.18,5.81,,2.75,73.67,109.71,27.11,17.18,-7.5721076896369475,110.81636511954429
2019,12,PT Bank Perekonomian Rakyat Syariah Hikmah Khazanah,Kota Surakarta/Solo,Provinsi Jawa Tengah,620171,172623195.0,113180158.0,0.0,382132.0,0.0,0.0,0.0,19507480.0,0.0,0.0,0.0,13553755.0,2477293.0,68266837.0,674290.0,661203.0,2421982.0,0.0,27802366.0,0.0,3095937.0,36166996.0,18244705.0,28674812.0,10377993.0,243397.0,6949139.0,16.4,0.43,,6.48,56.88,89.75,38.27,16.4,-7.578734267499703,110.8209373266183
2019,12,PT Bank Perekonomian Rakyat Syariah Hikmah Bahari,Kota Tegal,Provinsi Jawa Tengah,620174,147460108.0,104841316.0,0.0,0.0,16250.0,0.0,1725111.0,7000091.0,0.0,0.0,0.0,19692872.0,180847.0,44686500.0,754705.0,448172.0,2564589.0,0.0,56695470.0,0.0,1711221.0,0.0,19147653.0,27784778.0,9739346.0,290623.0,8446069.0,21.84,0.73,,8.64,51.39,93.67,21.64,21.84,-6.861973262113324,109.13573876794256
2019,12,PT Bank Perekonomian Rakyat Syariah Amanah Sejahtera,Kab. Gresik,Provinsi Jawa Timur,620050,97406907.0,50498750.0,0.0,1010753.0,1092439.0,0.0,4201201.0,17853509.0,0.0,0.0,0.0,25109525.0,39982504.0,16444850.0,357155.0,333827.0,36994.0,0.0,3578978.0,0.0,1489068.0,0.0,9624003.0,11359432.0,13459821.0,10003.0,329396.0,13.88,10.57,,4.61,95.68,91.56,14.67,13.88,-7.171206060982263,112.65347308804564
2019,12,PT Bank Perekonomian Rakyat Syariah Mandiri Mitra Sukses,Kab. Gresik,Provinsi Jawa Timur,620126,69729100.0,37225867.0,0.0,20000.0,6328526.0,0.0,0.0,12746041.0,0.0,0.0,0.0,1651740.0,22245672.0,34390500.0,313851.0,210596.0,429618.0,0.0,5504089.0,0.0,85266.0,0.0,8542162.0,10405363.0,8576463.0,0.0,10901.0,,,,,,,1.63,,-7.1749772829692935,112.65847748596217
2019,12,PT. BPRS Asri Madani Nusantara,Kab. Jember,Provinsi Jawa Timur,620033,26986202.0,24236924.0,0.0,67729.0,158000.0,0.0,29900.0,100000.0,0.0,0.0,0.0,22213.0,10990313.0,7319000.0,55251.0,749458.0,194279.0,0.0,4498864.0,0.0,407756.0,0.0,2500335.0,4055272.0,3744807.0,0.0,105463.0,15.76,7.54,,0.49,99.46,96.31,8.13,15.76,-8.154319698220284,113.71768742028424
2019,12,PT Bank Perekonomian Rakyat Syariah Lantabur Tebuireng,Kab. Jombang,Provinsi Jawa Timur,620098,196119326.0,127335731.0,0.0,5555162.0,1038900.0,0.0,79000.0,18230815.0,0.0,0.0,0.0,3280886.0,89892274.0,59699427.0,718218.0,750043.0,710924.0,0.0,13560344.0,0.0,4448864.0,0.0,19749546.0,25617469.0,9098474.0,280681.0,9526607.0,138.0,3.37,,4.06,65.0,102.0,13.98,138.0,-7.593963133811971,112.26493196168056
2019,12,PT Bank Perekonomian Rakyat Syariah Artha Pamenang,Kab. Kediri,Provinsi Jawa Timur,620147,47705104.0,32196384.0,0.0,4497543.0,0.0,0.0,0.0,783588.0,0.0,0.0,0.0,2144629.0,2727812.0,33469900.0,184804.0,225681.0,285678.0,0.0,0.0,0.0,855827.0,0.0,7194207.0,10044489.0,6782034.0,40190.0,1776155.0,19.66,2.2,,4.56,83.67,97.74,52.82,19.66,-7.81422235884534,112.0257736866079
2019,12,PT Bank Perekonomian Rakyat Syariah Rahma Syariah,Kab. Kediri,Provinsi Jawa Timur,620150,8330189.0,3078949.0,0.0,42069.0,0.0,0.0,1200600.0,150000.0,0.0,0.0,0.0,5171030.0,0.0,400500.0,17859.0,28754.0,19886.0,0.0,0.0,0.0,108172.0,0.0,864120.0,1005999.0,935610.0,0.0,116962.0,63.25,8.19,,1.42,92.89,54.51,52.67,63.25,-7.821654764489613,112.02781200727956
2019,12,PT Bank Perekonomian Rakyat Syariah Tunas Artha Jaya Abadi,Kab. Kediri,Provinsi Jawa Timur,620200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.816904745358005,112.01148890547412
2019,12,PT Bank Perekonomian Rakyat Syariah Madinah,Kab. Lamongan,Provinsi Jawa Timur,620139,27149584.0,12191411.0,0.0,0.0,0.0,0.0,0.0,6283000.0,0.0,0.0,0.0,864536.0,12621551.0,6829033.0,125538.0,38819.0,55062.0,0.0,500000.0,0.0,884253.0,0.0,3725186.0,4375675.0,3072967.0,19936.0,767839.0,24.68,6.91,,3.36,78.95,109.96,37.23,24.68,-7.123303358568694,112.40966669736945
2019,12,PT BPRS Magetan (Perseroda),Kab. Magetan,Provinsi Jawa Timur,620165,40002111.0,23818369.0,0.0,52361.0,0.0,0.0,1391795.0,0.0,0.0,0.0,418416.0,6616460.0,0.0,0.0,159293.0,321687.0,203172.0,0.0,0.0,0.0,396139.0,15669965.0,4629122.0,4706368.0,3749652.0,39641.0,1709987.0,80.65,3.18,,4.6,69.4,,47.61,80.65,,
2019,12,PT BPRS Bhakti Haji,Kab. Malang,Provinsi Jawa Timur,620048,4453519.0,1748173.0,0.0,208776.0,0.0,0.0,0.0,229000.0,0.0,0.0,0.0,467397.0,1265163.0,694000.0,19012.0,73641.0,2648.0,0.0,0.0,0.0,1013662.0,0.0,407691.0,476414.0,670137.0,0.0,-156216.0,,,,,,,,,-7.991553338452736,112.64203778122696
2019,12,PT Bank Perekonomian Rakyat Syariah Al Hijrah Thayibah,Kab. Malang,Provinsi Jawa Timur,620198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.974001944706607,112.6341027425821
2019,12,PT Bank Perekonomian Rakyat Syariah Bumi Rinjani Kepanjen,Kab. Malang,Provinsi Jawa Timur,620106,67052665.0,44413706.0,0.0,96248.0,0.0,0.0,0.0,5446303.0,0.0,0.0,0.0,2374207.0,13837375.0,32152450.0,246953.0,1120081.0,80189.0,0.0,1504031.0,3738594.0,2931898.0,0.0,10144416.0,14325259.0,8469270.0,68025.0,2033920.0,19.93,7.89,,4.52,73.28,79.27,,19.93,-7.986689742538544,112.63775505887186
2019,12,PT Bank Perekonomian Rakyat Syariah Kabupaten Ngawi Perseroda,Kab. Ngawi,Provinsi Jawa Timur,620183,16997801.0,5613942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104379.0,0.0,5000.0,60352.0,0.0,53107.0,0.0,0.0,0.0,51955.0,0.0,189940.0,189940.0,993604.0,1112.0,33360.0,10.0,0.01,,0.26,96.0,506.0,934.0,10.0,-7.420451120596442,111.441830004461
2019,12,PT Bank Perekonomian Rakyat Syariah Sarana Prima Mandiri,Kab. Pamekasan,Provinsi Jawa Timur,620127,110368559.0,40825670.0,0.0,176387.0,10335029.0,0.0,23492444.0,502938.0,0.0,0.0,0.0,21448617.0,186136.0,62920832.0,465671.0,88002.0,123520.0,0.0,14283331.0,2222220.0,972924.0,0.0,9894241.0,15998223.0,9698788.0,0.0,485257.0,12.61,0.88,,0.39,59.51,100.24,21.05,12.61,,
2019,12,PT BPRS Al Hidayah,Kab. Pasuruan,Provinsi Jawa Timur,620072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.64945314625638,112.90608207619024
2019,12,PT Bank Perekonomian Rakyat Syariah Daya Artha Mentari,Kab. Pasuruan,Provinsi Jawa Timur,620056,14760985.0,7131421.0,0.0,1999819.0,199814.0,0.0,1420553.0,381681.0,0.0,0.0,388466.0,1268067.0,6554307.0,3250500.0,56071.0,122037.0,3895.0,0.0,1607926.0,0.0,114997.0,0.0,1315273.0,1693094.0,1752509.0,5846.0,228007.0,16.0,14.0,,2.0,88.0,88.0,14.0,16.0,-7.654596803987085,112.9133678475593
2019,12,PT. BPRS Jabal Tsur,Kab. Pasuruan,Provinsi Jawa Timur,620103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.642622137527749,112.90214649056595
2019,12,PT. BPRS Ummu,Kab. Pasuruan,Provinsi Jawa Timur,620074,11265405.0,5700063.0,0.0,0.0,0.0,0.0,0.0,452647.0,0.0,0.0,0.0,7195549.0,1749421.0,201000.0,42949.0,81650.0,3170.0,0.0,0.0,0.0,118394.0,0.0,1380655.0,1435566.0,1717393.0,0.0,3297.0,28.57,22.29,,0.03,109.25,22.22,38.43,28.57,-7.65021334152576,112.89863930816225
2019,12,PT Bank Perekonomian Rakyat Syariah Almabrur Babadan,Kab. Ponorogo,Provinsi Jawa Timur,620073,44524091.0,34016115.0,0.0,0.0,9600.0,0.0,2715245.0,0.0,0.0,0.0,0.0,89680.0,19021159.0,10276183.0,193168.0,337453.0,11567.0,0.0,7453036.0,0.0,417519.0,0.0,6010541.0,6010541.0,5516657.0,31102.0,909723.0,22.29,3.86,,2.85,81.26,103.8,21.84,22.29,,
2019,12,PT Bank Perekonomian Rakyat Syariah Mitra Mentari Sejahtera,Kab. Ponorogo,Provinsi Jawa Timur,620180,21778092.0,9717729.0,0.0,67500.0,0.0,0.0,0.0,320000.0,0.0,0.0,0.0,9984376.0,0.0,5083500.0,55683.0,0.0,13004.0,0.0,0.0,0.0,161322.0,0.0,2021785.0,2250934.0,1610019.0,12396.0,461150.0,60.64,2.73,,2.69,74.11,67.06,27.38,60.64,,
2019,12,PT BPRS Bumi Rinjani Probolinggo,Kab. Probolinggo,Provinsi Jawa Timur,620105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,PT Bank Perekonomian Rakyat Syariah Sampang Perseroda,Kab. Sampang,Provinsi Jawa Timur,620166,86053656.0,54154936.0,0.0,1573965.0,1069914.0,0.0,3302890.0,6376784.0,0.0,0.0,931075.0,17049557.0,0.0,15500681.0,224213.0,909186.0,154597.0,0.0,28861862.0,1507664.0,530365.0,0.0,5758615.0,10436419.0,5640307.0,0.0,1101158.0,31.03,22.65,,14.42,91.04,371.15,40.66,31.03,-7.177646641310815,113.22928610732424
2019,12,PT Bank Perekonomian Rakyat Syariah Annisa Mukti,Kab. Sidoarjo,Provinsi Jawa Timur,620135,13562615.0,8969169.0,0.0,0.0,0.0,0.0,0.0,1246442.0,0.0,0.0,0.0,0.0,1550870.0,4048231.0,50646.0,20520.0,74293.0,0.0,2342543.0,0.0,684981.0,0.0,2456353.0,2910342.0,2138265.0,8629.0,559060.0,46.72,0.65,,5.08,81.17,182.45,34.45,46.72,,
2019,12,PT Bank Perekonomian Rakyat Syariah Baktimakmur Indah,Kab. Sidoarjo,Provinsi Jawa Timur,620022,163147899.0,57533015.0,0.0,921316.0,1300000.0,0.0,0.0,67053199.0,0.0,0.0,6043036.0,9818821.0,0.0,0.0,611645.0,246502.0,556418.0,0.0,108259.0,0.0,5111499.0,123294342.0,13391011.0,18496434.0,11664003.0,116181.0,3425195.0,59.49,4.62,,3.08,79.48,100.81,24.21,59.49,,
2019,12,PT Bank Perekonomian Rakyat Syariah Unawi Barokah,Kab. Sidoarjo,Provinsi Jawa Timur,620155,3947628.0,2176346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56197.0,1509569.0,1046491.0,10730.0,8650.0,14850.0,0.0,750000.0,0.0,168369.0,0.0,613684.0,733562.0,692847.0,0.0,569.0,19.58,1.39,,1.61,99.33,83.31,24.87,19.58,,
2019,12,PT Bank Perekonomian Rakyat Syariah Situbondo,Kab. Situbondo,Provinsi Jawa Timur,620081,13277139.0,7214435.0,0.0,163530.0,198527.0,0.0,2801529.0,50000.0,0.0,0.0,0.0,1200231.0,3239818.0,1456200.0,45806.0,430053.0,220112.0,0.0,11051.0,0.0,197890.0,0.0,2138880.0,2420796.0,2389237.0,0.0,23469.0,78.59,12.15,,0.28,97.22,89.63,33.77,78.59,-7.702911353591342,113.9806037668517
2019,12,PT Bank Perekonomian Rakyat Syariah Bhakti Sumekar Perseroda,Kab. Sumenep,Provinsi Jawa Timur,620085,966355371.0,548303320.0,0.0,5516540.0,86684427.0,1290804.0,9226068.0,10589000.0,0.0,0.0,0.0,245662902.0,2244181.0,410829120.0,3807907.0,3124386.0,1761544.0,0.0,0.0,163828078.0,7815662.0,0.0,55695457.0,102603660.0,48213468.0,0.0,9185543.0,30.42,3.77,,1.45,88.15,102.36,25.46,30.42,,
2019,12,PT BPRS Bumi Rinjani,Kota Batu,Provinsi Jawa Timur,620109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.86392956395291,112.52576707537388
2019,12,PT Bank Perekonomian Rakyat Syariah Arsa Sejahtera,Kota Batu,Provinsi Jawa Timur,620079,19752688.0,7869541.0,0.0,243500.0,0.0,0.0,0.0,774545.0,0.0,0.0,0.0,11599.0,3819509.0,6195194.0,76793.0,445683.0,17533.0,0.0,18.0,0.0,4034718.0,0.0,2314200.0,3048345.0,2320682.0,0.0,72713.0,52.73,33.08,,0.55,100.28,143.45,137.65,52.73,-7.8807671610865775,112.532451265561
2019,12,PT Bank Perekonomian Rakyat Syariah Tanmiya Artha,Kota Kediri,Provinsi Jawa Timur,620130,16231304.0,11013168.0,0.0,1247086.0,0.0,0.0,278528.0,294000.0,0.0,0.0,0.0,827818.0,3521175.0,5739000.0,50777.0,182387.0,41406.0,0.0,2400000.0,0.0,375735.0,0.0,2121795.0,2649925.0,1431585.0,22787.0,743563.0,24.24,4.51,,5.26,60.5,83.38,57.62,24.24,-7.804361795474596,112.00698794188358
2019,12,PT BPRS Bumi Rinjani Malang,Kota Malang,Provinsi Jawa Timur,620078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.974100981138048,112.64136686861058
2019,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Kota Malang,Kota Malang,Provinsi Jawa Timur,620153,27148343.0,19184500.0,0.0,1027870.0,0.0,0.0,150000.0,222000.0,0.0,0.0,0.0,3716659.0,691788.0,7206000.0,73180.0,46045.0,57202.0,0.0,7500000.0,0.0,218542.0,0.0,3550157.0,4612969.0,3138639.0,0.0,650778.0,38.0,7.0,,2.0,86.0,108.0,44.0,38.0,-7.984781410422721,112.62624122586716
2019,12,PT BPRS Mojo Artho Kota Mojokerto Perseroda,Kota Mojokerto,Provinsi Jawa Timur,620160,163589154.0,96431036.0,4492680.0,2229978.0,2385148.0,0.0,12000.0,27360033.0,0.0,0.0,3012606.0,5595511.0,17571733.0,50113050.0,654824.0,238240.0,1757954.0,0.0,44687664.0,0.0,2242097.0,18448417.0,8847324.0,19810519.0,8751829.0,30897.0,2541499.0,22.0,3.98,,1.7,89.46,96.0,15.0,22.0,-7.460555185064369,112.43110318032298
2019,12,PT Bank Perekonomian Rakyat Syariah Karya Mugi Sentosa,Kota Surabaya,Provinsi Jawa Timur,620113,64487183.0,41313116.0,0.0,3069223.0,1069156.0,0.0,244798.0,1100000.0,0.0,0.0,383652.0,23463168.0,8073588.0,14889550.0,299571.0,726243.0,357546.0,0.0,302504.0,2500000.0,1260673.0,0.0,11787332.0,12776361.0,9508213.0,0.0,2749876.0,26.14,5.24,,2.38,84.1,96.55,31.92,26.14,-7.248497572190274,112.74359015261464
2019,12,PT. BPRS Jabal Nur Tebuireng,Kota Surabaya,Provinsi Jawa Timur,620114,35150950.0,21534007.0,0.0,366619.0,1945352.0,0.0,0.0,5625925.0,0.0,0.0,2533540.0,8834014.0,3733.0,10650500.0,109787.0,616932.0,38206.0,0.0,12600000.0,0.0,59990.0,0.0,1641944.0,3542499.0,2031733.0,0.0,-74388.0,12.7,19.48,,-0.21,98.06,91.85,13.63,12.7,-7.253401930640896,112.73115332691698
2019,12,PT Bank Perekonomian Rakyat Syariah Barkah Gemadana,Kab. Banjar,Provinsi Kalimantan Selatan,620013,56090032.0,18104013.0,0.0,1394597.0,14556728.0,0.0,703382.0,543050.0,0.0,0.0,0.0,140269.0,20019682.0,23463800.0,215352.0,660958.0,102893.0,0.0,615456.0,0.0,224478.0,0.0,3940761.0,6227344.0,3424486.0,0.0,1436963.0,28.13,6.25,,3.41,66.91,79.8,43.63,28.13,-0.6588763736841944,101.48260796449918
2019,12,PT BPRS Mitra Amanah,Kota Palangkaraya,Provinsi Kalimantan Tengah,620170,7883043.0,4517160.0,0.0,381840.0,87500.0,0.0,63100.0,0.0,0.0,0.0,323806.0,630884.0,1895442.0,1930000.0,26699.0,588770.0,20901.0,0.0,1300000.0,0.0,144773.0,0.0,1681732.0,1943358.0,2258328.0,0.0,-445702.0,40.38,23.6,,-25.87,97.1,87.72,64.78,40.38,-2.20055455187618,113.91600497570754
2019,12,PT Bank Perekonomian Rakyat Syariah Manfaatsyariah,Kab. Kutai Kartanegara,Provinsi Kalimantan Timur,620014,13815184.0,4223943.0,0.0,278028.0,0.0,0.0,3074.0,0.0,0.0,0.0,0.0,49351.0,8201896.0,10000.0,21542.0,51820.0,3267.0,0.0,0.0,0.0,17765.0,0.0,979150.0,1078250.0,1176681.0,0.0,411983.0,77.98,3.36,,2.16,85.54,39.33,13.71,77.98,-0.4108304755501372,116.98709494185226
2019,12,PT Bank Perekonomian Rakyat Syariah Bangka Belitung,Kota Pangkal Pinang,Provinsi Kep. Bangka Belitung,620076,490735915.0,315899079.0,0.0,4210737.0,619603.0,0.0,0.0,45647609.0,0.0,0.0,5992818.0,7390043.0,199265076.0,239742356.0,3550629.0,39909839.0,907118.0,0.0,0.0,6000000.0,12278512.0,0.0,40642379.0,62619320.0,72735420.0,0.0,-29177331.0,8.06,25.4,,-1.83,121.75,75.21,16.56,8.06,-2.120239693370022,106.11713996558484
2019,12,PT Bank Perekonomian Rakyat Syariah Syarikat Madani,Kota Batam,Provinsi Kep. Riau,620121,98919944.0,54505553.0,0.0,29846866.0,3499791.0,0.0,0.0,0.0,0.0,0.0,1112118.0,0.0,9173270.0,37453953.0,348518.0,694634.0,1058258.0,0.0,35999495.0,0.0,1884328.0,0.0,8752492.0,14958420.0,10682394.0,30000.0,1300640.0,19.42,8.89,,1.69,85.45,106.32,27.99,19.42,1.1025924305431083,104.04282617621487
2019,12,PT Bank Perekonomian Rakyat Syariah Vitka Central,Kota Batam,Provinsi Kep. Riau,620134,50810961.0,36944510.0,0.0,1973698.0,726986.0,0.0,0.0,0.0,0.0,0.0,0.0,1121870.0,11346056.0,25070529.0,122484.0,2230494.0,151184.0,0.0,10275000.0,0.0,671747.0,0.0,3289290.0,6711763.0,6541217.0,0.0,-2853210.0,7.36,25.05,,-5.62,140.04,73.31,17.42,7.36,1.0997027965875927,104.0345602824064
2019,12,PT Bank Perekonomian Rakyat Syariah Lampung Barat (Perseroda),Kab. Lampung Barat,Provinsi Lampung,620175,41691400.0,13051549.0,0.0,21524104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479927.0,1909104.0,8587000.0,190007.0,391545.0,348787.0,0.0,17350000.0,3664928.0,130070.0,0.0,4555502.0,7587689.0,2875321.0,0.0,1670852.0,,1.05,,,,,,,,
2019,12,PT Bank Perekonomian Rakyat Syariah Kotabumi (Perseroda),Kab. Lampung Selatan,Provinsi Lampung,620131,192409320.0,27731228.0,0.0,91150109.0,1320500.0,0.0,495000.0,0.0,0.0,0.0,0.0,29596024.0,215876.0,74594669.0,863724.0,779358.0,1311867.0,0.0,31610669.0,27199014.0,1520712.0,0.0,20868253.0,35872312.0,13745019.0,180000.0,7216167.0,22.03,2.01,,4.91,81.33,115.6,35.71,22.03,,
